,Date,User,Tweet
352,2019-09-03 19:00:30+00:00,ricword4u,"@thesignalng @JDMahama @NAkufoAddo @PaulKagame @KagutaMuseveni @MBuhari @UhuruKenyattah @PMEthiopia and all African leaders still silent on the disgraceful acts happening in #SouthAfrica, pls let's hear you vices. Your silence is deafening! #SayNoToXenophobia #Xenophia"
353,2019-09-03 18:58:15+00:00,LeoHussle,"@MBuhari @NGRPresident please do something.. I know our military is more bigger and better than that of South Africa 🇿🇦 we have to fight back, enough of all this #Xenophia SA is becoming a treat to us #shutdownsouthafrica #DearMrPresident 😢😢😢🙏🏻🙏🏻 do something."
354,2019-09-03 18:57:13+00:00,iam_kay_o_kay,Everybody blaming the leaders these days yet we are all running from responsibilities 🤦🏻‍♂️ #SAShutdown #Xenophia
355,2019-09-03 18:57:09+00:00,michaelnaya95,"Now that we are attacking Mtn offices and shoplifter stores, hope we are aware that it is Nigerians that work there. I understand that we think by doing this our government would respond ASAP, but please let’s not hurt ourselves self all in the name of fighting back #Xenophia"
356,2019-09-03 18:54:43+00:00,toubhie_,"@NGRPresident @kingsforGOD @GeoffreyOnyeama @CyrilRamaphosa Are you mad? Next month?...seriously?

#Xenophia"
357,2019-09-03 18:54:02+00:00,OkaniIfeanyi,"#xenophia, if you are tweeting from @MTNNG , u must be stupid or a fool. Don't ask me transfer money to you in @StanbicIBTC"
358,2019-09-03 18:52:16+00:00,jumaiiii_xo,"Africans are not Foreigners in Africa 

#Xenophia #XenophobiaAttack #StopXenophobicAttacks"
359,2019-09-03 18:49:46+00:00,Steez_Visualz,@NelsonMandela (Madiba’s) kinsmen are disgraceful.. shame on you guys!!! #SayNoToXenophobicAttacks #AmINext #Xenophia #DearMrPresident #Nigerians https://t.co/mY73LCetdH
360,2019-09-03 18:39:29+00:00,Holyghost_baby,@wizkidayo Mbok start by boycotting all concerts in that murderous country. #Xenophia
361,2019-09-03 18:37:24+00:00,xagreat,Shutting down and boycotting South African bussiness in Nigeria will render more Nigerians jobless. Lets not serve two punishments #Xenophia
362,2019-09-03 18:36:14+00:00,ijrobaka,@benmurraybruce #Xenophobia #XenophobicAttack #xenophobic #Xenophia #SayNoToXenophobia #SayNoToXenophobicAttacks # https://t.co/79Y2KHgOT7
363,2019-09-03 18:30:04+00:00,NazaireNduku,This is the SA Minister who started everything about #Xenophia https://t.co/ThYOTYTtl4
364,2019-09-03 18:28:54+00:00,iam_xtopher,"One day, South Africans will wish the word #Xenophia was never invented! One day!"
365,2019-09-03 18:22:48+00:00,djscratch_ibile,"https://t.co/ZbYyirteK8

#nigeria #southafrica #XenophobicAttack
#Xenophia #Xenophobia #MrEazi"
366,2019-09-03 18:20:47+00:00,Odogwuhennessy,😔 #SayNoToXenophobia #Xenophia #XenophobiaAttack
367,2019-09-03 18:04:53+00:00,frankdonga_,can you see? Thugs are already taking advantage of the chaos to rob at lekki. Some hustling Nigerians sell their small products through shoprite. Some people don’t even understand how these things work. All they want is blood. Stop #Xenophia not the hustle of a fellow Nigerian
368,2019-09-03 18:04:50+00:00,Naijaorbitblog,"#Xenophia: Hushpuppi blasts celebrities for keeping silent, 2Baba reacts…Nigerians attack 2Baba https://t.co/7Ewt9ZlYb0 https://t.co/kdHsq9n34c"
369,2019-09-03 18:03:48+00:00,stoneman_o,"Yes, the enemy must be smiling from ear to ear #Africa #Xenophia #Nigeria #SouthAfrica #SouthAfricansMustGo #SayNoToXenophobia #PrayForSouthAfrica #StopXenophobia"
370,2019-09-03 17:53:22+00:00,zanothak,#XenophobicAttack #jhbcbd #JHBViolence #PretoriaCBD #XenophobiaInSouthAfrica #Xenophia https://t.co/ceExOAPi2k
371,2019-09-03 17:52:35+00:00,IkramAkanni,"#Xenophia #SayNoToXenophobia #shutdownsouthafrica #XenophobiaInSouthAfrica #xenophobic 
A thread and my proffered solution"
372,2019-09-03 17:47:25+00:00,IamAilojay,"Nigerians are not safe in Nigeria 
Nigerians are not safe outside Nigeria 
Nigerians are not safe from Nigerians
Nigeria can’t save Nigerians 
Nigerians can’t protect Nigerians 
#xenophobiaattacks #Xenophia #NigerianLivesMatter"
373,2019-09-03 17:44:24+00:00,tayoaliu,"An eye for an eye makes the world go blind. 

Let’s get the reaction right 

#Xenophia #Nigerian #SouthAfrican
#AfricaUnite"
374,2019-09-03 17:42:00+00:00,TheEddyLanky,"Giant of Africa:  time to show it. Where are the leaders??
#Xenophia #XenophobiaInSouthAfrica #XenophobiaAttack"
375,2019-09-03 17:39:09+00:00,Chartbee,Everybody is looking for the slightest opportunity to finish their MCM and any influencer who doesn’t know when to speak and how to speak... Twitter is boiling #StopXenophobia #Xenophia #CancelSouthAfrica
376,2019-09-03 17:26:35+00:00,Linovin_,"Just imagine if #BigBrotherNaija  was held in South Africa 
#Xenophia 
#xenophobiaattacks"
377,2019-09-03 17:23:04+00:00,Glazerxx,When the government is seen to have failed in its diplomatic response to this issue then the citizens take law into there hands #Xenophia
378,2019-09-03 17:21:10+00:00,Miss_Veraaa,"This is disgusting, blacks killing blacks #Xenophia #EnoughIsEnough #EndXenophobia https://t.co/NkjtYxt6I6"
379,2019-09-03 17:16:54+00:00,TChivese,"Some of the footage from the South African genocide against black Africans can haunt you for the rest of your life. I would strongly encourage people not to post them in media where children have access. 

@CyrilRamaphosa, the buck stops with you. 

#Xenophia"
380,2019-09-03 16:45:07+00:00,ShadyDuki,"I wish we were this active...had this energy and anger towards the ANC...if you think about it...they are at the heart of all things wrong in South Africa...that party is the biggest problem and biggest threat to this country

#Xenophia
#SAShutdown
#NoToXenophobia
#JoburgCBD https://t.co/RPKHWQbcrj"
381,2019-09-03 16:39:07+00:00,Chukieblinks,@JacksonMthembu_ Fuck Y’all SOUTH AFRICANS 🖕🇿🇦🖕🇿🇦#Xenophia
382,2019-09-03 16:38:04+00:00,Zaspera1,"#Xenophia: Hushpuppi blasts celebrities for keeping silent, 2Baba reacts…Nigerians attack 2Baba https://t.co/BwXREqrm7s https://t.co/L2QEfUvcij"
383,2019-09-03 16:34:49+00:00,Gbaja_Adeoluwa,"My point exactly!! They just gave madness a name.

This is MADNESS!!!!!!!!!!!!
South Africans are finally mad  
#XenophobicAttack 
#SayNoToXenophobicAttacks 
#Xenophia 
#Nigeria https://t.co/A1jiQ3CkN8"
384,2019-09-03 16:29:42+00:00,idyimehlive,"Nigerians insecure at home, insecure abroad. Who's will attack Nigerians next?#Xenophia"
385,2019-09-03 16:25:37+00:00,SheriffQuadry,"One person reported dead already in the anti-xenophobia protest ongoing at Shoprite, Jakande area of Lekki, Lagos. #Xenophia #SayNoToXenophobia #SAShutdown https://t.co/FV4YiRP5yh"
386,2019-09-03 16:20:20+00:00,tobbithegenius,"Nigeria had a fully institutionalized, government led - Ghana must go operation and got to the realization that Ghanaians were never the secret of our misfortune.

We were.
This is what #SouthAfrica has failed to realize #Xenophia"
387,2019-09-03 16:17:31+00:00,Tipster35808005,#Xenophia #cyrilramaphosa #JoburgCBD #Nigeria https://t.co/Rk6z5bYLZo
388,2019-09-03 16:14:41+00:00,Austinee_aa,This stunt South Africans just did will hunt them for life. Other Africa countries will Boycott you people then you will feel like strengers in your own continent #SayNoToXenophobia #Xenophia
389,2019-09-03 16:14:38+00:00,lacemose,"#Xenophobia: DJ Cuppy Walks Freely On The Streets Of Lagos (photo, Video)
https://t.co/Er2UXOdgXp @cuppymusic #XenophobicAttacks #xenophobic #Xenophia #SayNoToXenophobia #SAShutdown #SayNoToXenophobicAttacks Nigerians South Africa"
390,2019-09-03 16:05:20+00:00,Djcombss,"Wow this #Xenophia thing is wild we are all Africans ,why would you treat your fellow african like that. Almighty Allah save us all 🕊"
391,2019-09-03 16:01:37+00:00,AllNaija_Trends,See Wizkid’s reaction to Xenophobic attacks in South Africa https://t.co/VuA3TooQte #Nigeria #trends #wizkid #xenophobia #southafrica #XenophobicAttacks #xenophobic #Xenophia #XenophobiaInSouthAfrica #allnaijatrends https://t.co/uTaY36v1aS
392,2019-09-03 15:58:50+00:00,Oluwajosh_,If we do the same thing the South Africans are doing. How are we any different? #Xenophia
393,2019-09-03 15:57:43+00:00,Rosemar94435085,The sad truth #EndXenophobia  #Xenophia #BBNaija https://t.co/AAJn9F0kyN
394,2019-09-03 15:57:12+00:00,fblackaleem,"To all Nigerians in South Africa
""Eni ori yo odile""
It's not too late guyz
#Xenophia 
#SayNoToXenophobia 
#XenophobicAttacks 
#SAShutdown"
395,2019-09-03 15:51:22+00:00,CallyKayode,"Obasanjo once made Benin Republic president trek across the border to meet IG Tafa Balogun, having threatened to shut the border. Benin's economic existence depended on that border. #ThereWasAPresident #Xenophia"
396,2019-09-03 15:50:09+00:00,Wengers_Dota,I thought we voted an ex military man whom Nigerians were scared of his wrath when voted in. What happened to that military orientation ? ☹️ #Xenophia
397,2019-09-03 15:49:15+00:00,PlusTVAfrica,"An inside look of the current situation at Circle Mall Jakande, Lekki. 

#shutdownsouthafrica #SAShutdown #Xenophia #XenophobicAttacks #ShutDownSA #SayNoToXenophobia #NigeriaGoesToughWithSA #NoToXenophobia https://t.co/XaPPGj3N9q"
398,2019-09-03 15:47:59+00:00,uglynaked_elf,The shoprite on adeniran ogunsanya surulere lagos has been closed! Haha very good! I hope this is not all a charade #Xenophia #XenophobiaInSouthAfrica https://t.co/FgopA8ckLR
399,2019-09-03 15:46:35+00:00,olayinkamuiz12,"#SayNoToXenophobia #JohannesburgCBD #EnergizingBUK #xpresspayments #Xenophia #NigerianLivesMatter #amlsnconference2019 #Black 
#Trendies"
400,2019-09-03 15:45:31+00:00,PlusTVAfrica,"Ikeja City Mall under siege by Nigerians holding signs to boycott ShopRite. 

#shutdownsouthafrica #SAShutdown #Xenophia #XenophobicAttacks #ShutDownSA #SayNoToXenophobia https://t.co/ACTQUC3xHd"
401,2019-09-03 15:43:54+00:00,propheticvibes,"#SayNoToXenophobia #SayNoToXenophobicAttacks #SayNoToCrime
#XenophobicAttacks
#Xenophia
#PrayForSouthAfrica
#PrayForAfrica
#PrayForHumanity https://t.co/gMI13YpGSI"
402,2019-09-03 15:43:29+00:00,icebaird,"Dear @akaworldwide fuck you, ego be ✌️ #XenophobicAttacks #Xenophia #Xenophobia #Nigeria #NigerianLivesMatter #SayNoToXenophobia #SAShutdown #shutdownsouthafrica https://t.co/hR7llUuN7S"
403,2019-09-03 15:41:49+00:00,PlusTVAfrica,"Circle mall (Shoprite) on Jakande Lekki-Epe Expressway is on fire.

#shutdownsouthafrica #SAShutdown #Xenophia #XenophobicAttacks #ShutDownSA #SayNoToXenophobia https://t.co/e61R0uK54r"
404,2019-09-03 15:41:49+00:00,qweccy_plus,"Black sold black, Black scold black 
Too many lies Black told black, Moving forward in life Black hold black. Black hates black, Black don’t tolerates black 😰 
#SayNoToXenophobia #XenophobicAttacks #Black #Xenophia ❌"
405,2019-09-03 15:40:06+00:00,PapiCruncha,"BAN has echoed, Africa belongs to all of us! #BrothersAcrossNigeria #ShutDownSA #Xenophia 💛👇🏽💯 https://t.co/ayPtf1Qmc5"
406,2019-09-03 15:38:43+00:00,made4naija_com,Angry Women Disrupt Sales At Shoprite CircleMall Lekki #Xenophia https://t.co/SqZHqj8DjA
407,2019-09-03 15:34:01+00:00,STELLACHARLES_,Now I am totally scared to go to #SouthAfrica Again. God please save all #Nigerians in SA #SayNoToXenophobia #Xenophia #ShutDownSA
408,2019-09-03 15:32:46+00:00,nameebah02,@ahmedtoro is soo annoying u know! The billions they are making from Nigeria for God’s sake!!! What kinda people are they! Ive never everr liked SA never wish to visit ! The only person i adore in that country is late N. Mandela RIP madiba.. #SayNoToXenophobia #Xenophia #XenophobicAttacks
409,2019-09-03 15:25:30+00:00,boujeebeni,Let’s blame buhari for the hard economy #Xenophia
410,2019-09-03 15:07:47+00:00,HrfPhoenixgold,"Say No! to Xenophobia. @EyeOnAfricaNews
@burnaboyarmy @GovernmentZA
@_AfricanUnion
@NGRPresident
 #XenophobicAttacks #Xenophobia #xenophobic #XenophobiaInSouthAfrica #Xenophia https://t.co/4U7davWFzJ"
411,2019-09-03 15:06:36+00:00,xagreat,When will @MBuhari issue a statement on the killings of Nigerians home and abroad? #Xenophia #banditry #Kidnapping #SAShutdown
412,2019-09-03 14:24:01+00:00,bigflexola,"We keep telling blacks all over the world to come back home to Africa. I wonder what Africa we’ve been talking about. Let’s End this senseless violence.
#SayNoToXenophobia #Xenophia #AmINext"
413,2019-09-03 14:09:44+00:00,Vitobabyboi,Wilmer @patorankingfire  I heard you said it clear #black #Xenophia #Nolove #freedom
414,2019-09-03 14:09:31+00:00,DidiiOfficial,"Say NO to #Xenophia 
#StopKillingNigeriansInSA 

It's time to speak up Nigerians.
Our voices can &amp; should go a long way, until those in authority do something.

We are humans, not chickens.
How come people of SA suddenly forgot history, really!

#theleveragequeen #StopXenophobia"
415,2019-09-03 13:53:33+00:00,iam_tyrion,"Las las, South African president hold Buhari and Osibanjo nudes...
#xenophobiaattack 
#Xenophia https://t.co/gJJZ4hM4SI"
416,2019-09-03 13:48:31+00:00,Bigbaby_annie,@signor_bobby @LAOLU_ENT I don’t see this as a safe solution o but mans got to do what a man can do #Xenophia
417,2019-09-03 13:47:11+00:00,czide_v,"MTN office at Ikpa rd,Uyo under attack💯💯✅✅✅
This is the standard 
#Xenophia #XenophobiaInSouthAfrica"
418,2019-09-03 13:41:30+00:00,ab_akam,“Not every Blackman is my brother; not every Whiteman is my enemy” — Lucky Dube #SouthAfricanXenophobia #XenophobiaInSouthAfrica #Xenophia https://t.co/1QsIuj3RgZ
419,2019-09-03 13:35:09+00:00,ITCANBE_DONE,"Action speaks louder than words.
Don’t just tell us, show us.
We want to see it Mr President.
#Xenephobia #xenophobiaattacks #Xenophia #Xenophobia #SayNoToXenophobia #SayNoToXenophobicAttacks !!!!"
420,2019-09-03 13:30:12+00:00,im_alaminn,"Action speaks louder than words.
Don’t just tell us, show us.
We want to see it Mr President.
#Xenephobia #xenophobiaattacks #Xenophia #Xenophobia #SayNoToXenophobia #SayNoToXenophobicAttacks !!!! https://t.co/A4mBAW9pJW"
421,2019-09-03 13:16:20+00:00,VeryWickedMan,All of the blame is still on Nigerian governments😤..... May the souls of the fallen Rest In Peace🙏... May God guide and protect the rest of us there! Even here in Nigeria too🙏 #Xenophia #SayNoToXenophobicAttacks
422,2019-09-03 12:57:21+00:00,talkativeolive,"#SayNoToXenophobia 
#Xenophia https://t.co/48bnjsOFQP"
423,2019-09-03 11:51:45+00:00,_Zantia,Since @NGRPresident @NGRSenate or minster ans ambassadors are lazy old men siting in their thrones with no sense of diplomacy let’s us pawn go and kill our selfs. #JohannesburgCBD #SAShutdown #Xenophia #lazyoldmen calling us #lazyyouths https://t.co/bOywdfM2iJ
424,2019-09-03 11:36:17+00:00,only1socialite,South African Women are the biggest clown in all of this. You couple up with  your rapist men to carry out Xenophobic attacks on foreigners and then get raped and assaulted at home later in the day. Y'al put on your clown outfits  #Xenophia #SAShutdown #XenophobicAttacks
425,2019-09-03 11:19:40+00:00,Doctorr_Bright,May God deliver Africa and Africans from mental slavery 😔... #Xenophia #StopXenophobia https://t.co/O7zsm53gXo
426,2019-09-03 10:54:17+00:00,Setso_Johnnie,"I didn’t hear most things said by this guy. But i heard the part were he said, “let us use the same energy to fight South Africans to go fight in our country”
##PretoriaCBD #JoburgCBD #Xenophia https://t.co/yTjIcl4HXo"
427,2019-09-03 10:47:38+00:00,aije_martins,Say no to #Xenophia !!! https://t.co/kBPqrVMCtA
428,2019-09-03 10:40:35+00:00,OchuwaHope,"Just wow!  
The hate has always run deep #SayNoToXenophobia #SAShutdown #Xenophia https://t.co/uhXbRIwT7W"
429,2019-09-03 10:20:08+00:00,hotjist,"2FACE WARNS HUSHPUPPI WHO CALLED OUT CELEBRITIES ON XENOPHOBIC ATTACK

https://t.co/O8S4VuItBq

#SayNoToXenophobia #SayNoToRacism #Xenophia #XenophobicAttacks #XenophobicAttack #SouthAfricans #SouthAfricanXenophobia #2baba #hushpuppi @official2baba https://t.co/A43bWBbfTf"
430,2019-09-03 10:15:29+00:00,Fresh_Isthename,"From today onwards i am not buying any S.A products in pick and pay, Shoprite, Hungry Lion etc. My support will go to bana mpundu, Rwandans and Melissa markets. Lets hit them financially. #Xenophia  #Africa"
431,2019-09-03 10:12:12+00:00,Faesvl,"My WCE has spoken.
Enough is Enough #Xenophia https://t.co/sj0jk0IooU"
432,2019-09-03 10:09:56+00:00,fukktheclubup,South African men hate us cause they loathe themselves. Easy 🙂 #Xenophia
433,2019-09-03 10:08:55+00:00,_chifenma,At this point..only God can save us cause our government and leaders has failed us 😔😔#Xenophia 🇳🇬
434,2019-09-03 09:59:02+00:00,ghanamotion,"#Xenophia: Hushpuppi blasts celebrities for keeping silent, 2Baba reacts…Nigerians attack 2Baba #ghanamotion https://t.co/kg6U1sGNtA https://t.co/NSEjifneN8"
435,2019-09-03 09:49:00+00:00,facerealityblog,#Xenophia: Hushpuppi blasts celebrities for keeping silent https://t.co/XOJViqs86e https://t.co/xqKmh3NWXH
436,2019-09-03 09:41:13+00:00,Jamiuolamileka2,"#Xenophia
StopTheKilling... @dremodrizzy teamdremodrizzy @BankyW @official2baba #xe https://t.co/bxImeLpfsn"
437,2019-09-03 09:14:26+00:00,ifeko44,#Xenophia: Hushpuppi blasts celebrities for keeping silent https://t.co/yC3ovEnoBt
438,2019-09-03 08:47:48+00:00,dboxshowafrica,#Xenophia: Hushpuppi blasts celebrities for keeping silent[video] https://t.co/Ju0mODnkSP https://t.co/s1wBCVofC3
439,2019-09-03 08:45:17+00:00,Imkay_official,#Xenophia: Hushpuppi Blasts Celebrities For Keeping Silent https://t.co/7k9Zl0DjLN https://t.co/ONRX1QC6C6
440,2019-09-03 08:41:41+00:00,sbumphela,#XenophobicAttacks #xenophia #SAShutdown #NotAllMen #RIPUyineneMrwetyana #NoToXenophobia we can do better guys - honestly https://t.co/xQZucpQIQL
441,2019-09-03 08:36:09+00:00,yabaleftonline,"#Xenophia: Hushpuppi blasts celebrities for keeping silent, 2Baba reacts…Nigerians attack 2Baba » https://t.co/1niQsnwRJW"
442,2019-09-03 08:27:02+00:00,jshef1,@enough is enough of #xenophia against Nigeria in south Africa @mtn and @shoprite must go @Nigerialand
443,2019-09-03 07:47:21+00:00,insidertrendsng,"#Xenophia: IG star, Hushpuppi blasts celebrities for keeping silent https://t.co/r652qzfGpQ"
444,2019-09-03 07:30:44+00:00,GistReel,#Xenophia: Hushpuppi blasts celebrities for keeping silent https://t.co/sqGapafVAx
445,2019-09-03 03:39:33+00:00,frank_ochari,South Africans need to stop these #Xenophia attacks! The government of South Africa must come out and do something. Otherwise the situation might get uncontrollable
446,2019-09-02 11:45:02+00:00,eric_qafui,"@AdieleJane @SubDeliveryZone @AdieleJane Jane! Stop that. Delete this tweet. Have u seen or felt  the love between #Ghanaians and #Nigerians? Please u can comment better. #GhanaNaija is like fire and smoke. If u don't know, please ask. U can try the #jollofs for confirmation. That love there is deep oo"
447,2019-09-02 10:58:46+00:00,KeleLobakeng,I just saw a video of someone getting burned 😭 haaibo how do you do that to another human being #Xenophia
448,2019-08-30 12:41:49+00:00,JohnStauber,#Xenophia Central: https://t.co/bepi2B4XF5
449,2019-04-03 09:13:57+00:00,Moriting,"@N2c2d @Julius_S_Malema @wati_ @sindivanzyl @tumisole I don't condone #Xenophia &amp; i thank the leadership of EFF for condemning it with strong terms, but I have a problem with Kenyans exaggerating things and acting holier than thou. Kenyans must not think they are better because they have a fair share of their xenophobic tendencies"
450,2019-03-28 08:53:09+00:00,trustbj,"Not tht i condone voilence #xenophia bt i believe diasporians should come back to Zim so they can fix their country. Dzokerayi kumba, buyelani ekhaya siyilungise le'nto! We have enough resources."
451,2019-03-15 13:22:41+00:00,DiggyDAP2,"""New Zealand""     ...   sooooo sad  ...   #XENOPHIA  #TRIBAL  MONSTER .......  this is the 21st century .....  THE WORLD HAS CHANGE https://t.co/z4o12niNhW"
452,2019-03-15 13:16:35+00:00,DiggyDAP2,"""New Zealand""   .... #XENOPHIA #TRIBAL MONSTER OF HATE .....  SHAME SHAME SHAME .....  #MEDIA #RSSFEED  #ZURICHTRENDS  #VIRAL TRENDING #HASHTAG  ....  soooooo sad https://t.co/mYOqDGg1Yg"
453,2019-03-15 13:11:58+00:00,DiggyDAP2,#NewZealandShooting      #XENOPHIA ....  #TRIBALISME  .. HATE.....    #SHAME SHAME SHAME ... #GOOGLE #VIRAL #MEDIA #PR #BUZZFEED #FOLLOW #RETWEET #ORGANIC #TWITTER https://t.co/dQwzc6jWpi
454,2019-02-01 15:51:39+00:00,FoundationCoco,....    SAY IT OUT LOUD ......   lets we will forget and MORE dangerous  ... DENY THE #HOLOCAUST    #NEVERAGAIN  #HolocaustMemorialDay   #XENOPHIA  is #TRIBALISM https://t.co/5WcgPuAd5a
455,2019-01-13 14:34:49+00:00,Goedgewonding,@HermanMashaba We have been saying this for quite some time but who is listening! Our economy would never become better because foreigner's spaza shops are taking out chunks of billions of rands untaxed to the countries of their origins. #Xenophia is their silencer weapon.
456,2019-01-10 14:20:13+00:00,justinterject,"@squirma1967 That's quite a bold statement given the number of prominent public figures competing for the the title including the PM, several members of her cabinet, many well-off journalists &amp; everyone working out of 55 Tufton St. #Brexit #xenophia #Fascism #gammon"
457,2018-10-28 01:33:32+00:00,MayaMachacek,"The #extremist #TreeOfLifeSynagogue shooter linked the Hebrew Immigrant Aid Society, #HIAS, to the #MigrantCaravan.  #Antisemitism #Xenophia #Nationalism  #Globalism #Midterms2018 #Vote2018  https://t.co/v6ipy7TW7R"
458,2018-10-23 18:44:02+00:00,tfield320,@theblaze #Xenophia
459,2018-09-10 13:35:59+00:00,y_alutasaunders,"Shit.. I think #xenophia might rear its ugly head again.. Breaking news is there's been an incident in Klerksdorp, if I'm not mistaken, with 2 confirmed deaths.. A taxi driver and foreigner.."
460,2017-11-13 04:58:28+00:00,Ntsohlemichael,"@AdvBarryRoux They were dragging naked, harmless student who were fighting for education. But they are scared to do the same thing with this bloody foreigners... Then if south africans fight this them selves... They labelling it as #xenophia... South africans wake up foreigners are taking over"
461,2017-11-09 20:05:43+00:00,UnmaskedZoro,@TebogoMbele @MbalulaFikile Foreigners are blacks from other African countries and responsible for all #CIT - you sound like white people who blame blacks for all crime #Racist in your case it's called #Xenophia
462,2017-08-15 21:46:15+00:00,Lwazistos,Fucken #Xenophia inspired SA women  hitting on #gracemugabe but they are led  by a pro women bashing #SbuManana lady #BathabileDlamini TSEK!
463,2017-05-26 21:42:45+00:00,Njeanous,IMAGINE @SteveKornacki Reporting 40% of Students at School X Continue to Support New Principal advocating #Misogyny #Xenophia #Bullying
464,2017-04-09 17:56:13+00:00,Lopek,"@PtitsThompson @thomasmbrownjr @jonfavs #Xenophia 

Migrant != Refugee"
465,2017-03-24 06:59:51+00:00,Tillytiny1,"#WhatSouthAfricaNeeds 
Love one another  as black and stop this #xenophia attack this Will give peace and happiness in our community"
466,2017-02-26 19:22:02+00:00,Trueusapatriot1,Under @POTUS @CustomsBorder acting like Nazi #Gestapo to play to #xenophia of #TrumpSupporters &amp; not keep #USA safe. https://t.co/IkmWU2UyJY
467,2017-02-25 07:54:26+00:00,ZakiMathebula,"GVMT must start to think about this small fire which it starting now, I think if ever they debate about it in parl it will work #Xenophia"
468,2017-02-25 02:16:26+00:00,Susan_Crabtree,"OMG, this is unbelievable, and in #Florida! #Trumps #racism #xenophia is like a scourge! https://t.co/EiDpXJMfgh"
469,2017-02-24 18:32:21+00:00,nonosi3,#Xenophia #Africanbodersmustfall https://t.co/JVmjUJZlDh
470,2017-02-24 11:47:38+00:00,Refilwe_ZA,If it was #FeesMustFall tlabe le di Maponesa a dipitsi atswile. #Xenophia #ForeignerMarch.
471,2017-02-24 11:46:06+00:00,Refilwe_ZA,"The police are overpowered? Yes,but they knew about this #Xenophia #ForeignerMarch last night already."
472,2017-02-24 11:15:14+00:00,Refilwe_ZA,"I'm watching this #Xenophia coverage, and I'm thinking every year it gets worse."
473,2017-02-24 10:22:27+00:00,poeletjo1,n we r just here tweeting #Xenophia #TshwaneUnrest
474,2017-02-24 08:00:23+00:00,claudia_sebola,"#ForeignerMarch #Xenophia you loot &amp; chase away foreigners 2day, yet u still remain unskilled and unemployed 2moro. We fail 2 think as SA'ns"
475,2017-02-24 07:50:31+00:00,claudia_sebola,#ForeignerMarch #Xenophia  so its okay when ur own neighbour ko kasi sells drugs &amp; smokes em with u? We are hypocrites and cowards RSA!
476,2017-02-24 07:48:01+00:00,claudia_sebola,#ForeignerMarch #Xenophia So SA'ns are saying crime is okay when they commit it but not when adas do it. Shouldn't we b fighting crime qha?
477,2017-02-24 07:44:43+00:00,claudia_sebola,#ForeignerMarch #Xenophia how is looting &amp; criminal activities stopping prostitution and crime that ppl are actually committing by looting?
478,2017-02-23 14:40:01+00:00,claudia_sebola,Stop #Xenophia.The fruits of colonialism still thrive and this shows that we are still slaves. Wired to h8 &amp; kill each ada as Africans.
479,2017-02-23 12:27:43+00:00,CpyssFactor,NO TO #Xenophia please tuu! Our grandparents &amp; some of our uncle ran over that side for safety during apartheid. They took us in. #WeAreOne
480,2017-02-23 09:26:22+00:00,ewnreporter,"#Xenophia Gigaba, 1 arrest has been made at Doornpoort Spar - the manager was not available. KB"
481,2017-02-23 09:25:49+00:00,ewnreporter,#Xenophia 6 females and 9 males were arrested at Zambezi Spar - the manager will be charged. KB
482,2017-02-23 09:25:12+00:00,ewnreporter,#Xenophia 19 females and 28 females arrested at Montana Spar and the manager was charged. KB
483,2017-02-23 09:22:39+00:00,ewnreporter,"#Xenophia Gigaba, A total of 33 339 were deported during the 2015/16 financial year. KB"
484,2017-02-23 09:13:00+00:00,KeoraHlope,Gigaba: there will be penalties and charges for employing undocumented workers. #Xenophia @ann7tv #GroundReport
485,2016-12-22 13:38:27+00:00,Tezz_78,Good Morning my #Jollofs.... #1890 #Ethiopia https://t.co/g1SioSUAxa
486,2016-10-22 19:59:41+00:00,hughanthonyphd,"Donald Trump peddling 'lies and xenophobia' over refugees, says the UN https://t.co/0EzD0dnDUD #lies #xenophia @realDonaldTrump #refugees"
487,2016-07-06 22:25:44+00:00,peli_1982,"#BrexitVote, #immigration &amp; #Xenophia - Mama, will you be deported? via @guardian https://t.co/MhiDcP17Xb"
488,2016-07-04 16:16:46+00:00,GuillaumeServos,"#Xenophia is a value more and more shared in EU and not only in UK. Sadly, everywhere in #EU!! #UKref https://t.co/qiVjiTT1Kx"
489,2016-06-21 19:03:28+00:00,sophiabotha74,#brexit have lost the economic debate all they have is #xenophia &amp; more xenophobia well that's all I've heard from #voteleave #BBCDebate
490,2016-06-17 11:20:59+00:00,Okezi,@AjukaRosemary the #Jollofs are not to blame
491,2016-06-12 15:22:42+00:00,HilaryBurrage,"Not a message #Brexit-ers 'hear'; but they must, to avoid accusations of #Xenophia. This rhetoric's wrong, dangerous https://t.co/Xbnen3I8qx"
492,2016-05-05 13:24:10+00:00,DrGianRico,"Why's Media hesitant to point out #Racism,#Xenophia,#Misogyny are driving sentiments w/ @realDonalTrump supporters. Subliminal subtext!#Fact"
493,2016-03-14 17:40:01+00:00,brainsluice1,#Xenophia Children are studying with fear and they don't talk to each other at school.
494,2016-02-11 03:15:26+00:00,BarnardNYCCEP,A great read on the complexities of “ #Xenophia and #Gender after the #Cologne #Assaults ” via @Feministing: https://t.co/vnWijV038e
495,2015-08-21 17:23:40+00:00,DanKnuckles,"If my historical memory is correct, Hitler ran on a platform to make Germany great again.  #Xenophia is strong in Trump and he lets it flow."
496,2015-08-15 21:02:49+00:00,sijilagos,@tayofaniran contribution/discussion about #xenophia on @thebeat999fm wit @DouglasJekan Tonight just made me av more insight about #SA/XenoP
